production_companies,id,profit
Silver Screen Partners II,12919,29823833.0
Touchstone Pictures,12919,29823833.0
20th Century Fox,10019,36721196.0
Gladden Entertainment,10019,36721196.0
Silver Screen Partners II,18935,20509382.0
Touchstone Pictures,18935,20509382.0
Silent Night Releasing Corporation,50719,-95677.0
Metro-Goldwyn-Mayer (MGM),62,44715371.0
Stanley Kubrick Productions,62,44715371.0
APJAC Productions,871,27595426.0
Twentieth Century Fox Film Corporation,871,27595426.0
Solar Productions,916,36800873.0
Warner Brothers/Seven Arts,916,36800873.0
Paramount Pictures,805,30195426.0
William Castle Productions,805,30195426.0
Romulus Films,17917,6800000.0
Warwick Film Productions,17917,6800000.0
Metro-Goldwyn-Mayer (MGM),4929,5000000.0
Elliott Kastner Productions,11046,13300000.0
Jerry Gershwin Productions,11046,13300000.0
Metro-Goldwyn-Mayer (MGM),11046,13300000.0
Winkast Film Productions,11046,13300000.0
Batjac Productions,22377,4000000.0
Metro-Goldwyn-Mayer (MGM),29146,-135334.0
Paramount Pictures,240,34542841.0
The Coppola Company,240,34542841.0
Long Road Productions,829,24000000.0
Paramount Pictures,829,24000000.0
Penthouse,829,24000000.0
Danjaq,682,90572000.0
Eon Productions,682,90572000.0
Metro-Goldwyn-Mayer (MGM),682,90572000.0
Crossbow Productions,3034,83473333.0
Gruskoff/Venture Films,3034,83473333.0
Jouer Limited,3034,83473333.0
Vortex,30497,30774000.0
Paramount Pictures,592,2820000.0
The Coppola Company,592,2820000.0
The Directors Company,592,2820000.0
Crossbow Productions,11072,116900000.0
Universal Pictures,27932,44000000.0
Universal Pictures,5121,9800000.0
Zanuck/Brown Productions,5121,9800000.0
Paramount Pictures,11034,20033200.0
Paramount Pictures,13939,19000000.0
Irwin Allen Productions,5919,102000000.0
Twentieth Century Fox Film Corporation,5919,102000000.0
United Films,5919,102000000.0
Warner Bros.,5919,102000000.0
The Filmakers Group,11123,72666653.0
Universal Pictures,11123,72666653.0
Fantasy Films,510,105981275.0
Warner Bros.,510,105981275.0
Universal Pictures,578,463654000.0
Zanuck/Brown Productions,578,463654000.0
Michael White Productions,762,4628948.0
National Film Trustee Company,762,4628948.0
Python (Monty) Pictures Limited,762,4628948.0
Twickenham Film Studios,762,4628948.0
20th Century Fox,36685,111692319.0
Hawk Films,3175,9000000.0
Peregrine,3175,9000000.0
Warner Bros.,3175,9000000.0
Incorporated Television Company (ITC),11843,36833347.0
Jewel Productions,11843,36833347.0
Pimlico Films,11843,36833347.0
United Artists,11843,36833347.0
Columbia Pictures Corporation,22094,2300000.0
Columbia Pictures,11326,29251525.0
Hemdale Film,11326,29251525.0
Robert Stigwood Organization (RSO),11326,29251525.0
Artists Entertainment Complex,968,44865856.0
Warner Bros.,968,44865856.0
Eon Productions,646,58500000.0
Metro-Goldwyn-Mayer (MGM),646,58500000.0
Horizon Pictures (II),947,55000000.0
Universal Pictures,595,11129846.0
Metro-Goldwyn-Mayer (MGM),11897,35000000.0
John Ford Productions,11697,4800000.0
Paramount Pictures,11697,4800000.0
Norma Productions,898,450000.0
Playfilm Productions,1162,2000000.0
Eon Productions,658,121400000.0
Metro-Goldwyn-Mayer (MGM),658,121400000.0
Columbia Pictures Corporation,935,7640272.0
Hawk Films,935,7640272.0
Walt Disney Productions,433,96272727.0
Maljack Productions,704,500549.0
Proscenium Films,704,500549.0
Walter Shenson Films,704,500549.0
Universal Pictures,506,4864839.0
Warner Bros.,11113,55000000.0
Metro-Goldwyn-Mayer (MGM),14703,9000000.0
Seven Arts Productions,14703,9000000.0
Hawk Films,185,24389000.0
Warner Bros.,185,24389000.0
David L. Wolper Productions,252,1000000.0
Danjaq,681,108800000.0
Eon Productions,681,108800000.0
Metro-Goldwyn-Mayer (MGM),681,108800000.0
Malpaso Company,984,31976000.0
Warner Bros.,984,31976000.0
APJAC Productions,1687,9848905.0
Twentieth Century Fox Film Corporation,1687,9848905.0
ABC Pictures,994,1051794.0
American Zoetrope,636,1660000.0
Warner Bros.,636,1660000.0
D'Antoni Productions,1051,39358757.0
Schine-Moore Productions,1051,39358757.0
Malpaso Productions,15393,9875000.0
Universal Pictures,15393,9875000.0
Metro-Goldwyn-Mayer (MGM),482,8121618.0
Shaft Productions Ltd.,482,8121618.0
Cartier Productions,14811,1404330.0
"Mirisch Corporation, The",14811,1404330.0
BBS Productions,25188,27833000.0
Columbia Pictures Corporation,25188,27833000.0
Cupid Productions,11951,70966306.0
Twentieth Century Fox Film Corporation,11951,70966306.0
Carolco International N.V.,861,196317921.0
Carolco Pictures,861,196317921.0
TriStar Pictures,861,196317921.0
Warner Bros.,769,21836394.0
Gordon Company,1573,170031094.0
Silver Pictures,1573,170031094.0
Twentieth Century Fox Film Corporation,1573,170031094.0
Amblin Entertainment,196,204527583.0
U-Drive Productions,196,204527583.0
Universal Pictures,196,204527583.0
Twentieth Century Fox Film Corporation,162,33000000.0
Silver Screen Partners IV,114,449000000.0
Touchstone Pictures,114,449000000.0
Paramount Pictures,242,82766062.0
Majestic Films International,581,402208848.0
Tig Productions,581,402208848.0
Paramount Pictures,251,483000000.0
Golden Harvest Company,1498,188465915.0
New Line Cinema,1498,188465915.0
Castle Rock Entertainment,1700,41276872.0
Columbia Pictures,1700,41276872.0
Nelson Entertainment,1700,41276872.0
United Artists,1375,77946358.0
Universal Pictures,11186,22763605.0
Mace Neufeld Productions,1669,170.0
Nina Saxon Film Design,1669,170.0
Paramount Pictures,1669,170.0
Davis Entertainment,169,22120318.0
Lawrence Gordon Productions,169,22120318.0
Silver Pictures,169,22120318.0
Twentieth Century Fox Film Corporation,169,22120318.0
Don Simpson/Jerry Bruckheimer Films,2119,97920733.0
Paramount Pictures,2119,97920733.0
Circle Films,379,-8919591.0
Twentieth Century Fox Film Corporation,379,-8919591.0
Amblin Entertainment,928,-8517793.0
Warner Bros.,928,-8517793.0
No Frills Film Production,9362,37572000.0
Universal Pictures,9362,37572000.0
Orion Pictures,5549,10681173.0
Bavaria Film,34636,-15716333.0
Cinevox Filmproduktion GmbH,34636,-15716333.0
Dieter Geissler Filmproduktion,34636,-15716333.0
Warner Bros.,34636,-15716333.0
Paramount Pictures,11595,115518974.0
Imperial Filmproduktion,9399,18078196.0
Universal Pictures,9399,18078196.0
Cannon Films,17466,12853487.0
Cannon Group,17466,12853487.0
Path̩ Pictures International,17466,12853487.0
Samuel Goldwyn,483,5060247.0
Columbia Pictures Corporation,1551,35489265.0
Stonebridge Entertainment,1551,35489265.0
Carolco Pictures,2291,965144.0
TriStar Pictures,2291,965144.0
Imagine Entertainment,9768,-2733657.0
Universal Pictures,9768,-2733657.0
Universal Pictures,41823,6153593.0
Epic Productions,19384,2229401.0
Trans World Entertainment (TWE),19384,2229401.0
Vision International,19384,2229401.0
Vision PDG,19384,2229401.0
Touchstone Pictures,8592,56738726.0
Renaissance Pictures,9556,32878502.0
Universal Pictures,9556,32878502.0
21st Century Film Corporation,19185,1635247.0
Columbia Pictures Corporation,19185,1635247.0
Warner Bros.,9586,-31308808.0
Steamroller Productions,10173,34044400.0
Victor & Grais Productions,10173,34044400.0
Imagine Entertainment,951,186957688.0
Universal Pictures,951,186957688.0
Carolco Pictures,9558,1554476.0
Reteitalia,9558,1554476.0
Seven Arts Pictures,9558,1554476.0
The Rank Organisation,9558,1554476.0
Graveyard Productions,19158,1082891.0
JVC Entertainment Networks,19158,1082891.0
Paramount Pictures,19158,1082891.0
Warner Bros.,24016,-22924916.0
British Screen Productions,11309,4228953.0
Palace Pictures,11309,4228953.0
Wicked Films,11309,4228953.0
Darkside Movie,20701,13.0
Laurel Productions,20701,13.0
Paramount Pictures,20701,13.0
Warner Bros.,9569,37410000.0
Walt Disney Feature Animation,11135,-9999539.0
Walt Disney Pictures,11135,-9999539.0
Shapiro-Glickenhaus Entertainment,27274,-2294932.0
Morgan Creek Productions,20481,-2137646.0
Seraphim Films,20481,-2137646.0
Paramount Pictures,32669,-9000000.0
20th Century Fox,9548,-28576611.0
Touchstone Pictures,2612,-4620747.0
Columbia Pictures,22414,17071603.0
Hughes Entertainment,771,458684675.0
Twentieth Century Fox Film Corporation,771,458684675.0
Orion Pictures,4587,4419397.0
New Line Cinema,16094,23886000.0
Walt Disney Productions,12230,211880014.0
Jurow-Shepherd,164,7000000.0
20th Century Fox Home Entertainment,1725,37656822.0
United Artists,1725,37656822.0
Columbia Pictures,10911,22900000.0
Roxlom Films,821,7000000.0
United Artists,821,7000000.0
Metro-Goldwyn-Mayer (MGM),36362,9446352.0
Samuel Bronston Productions,36362,9446352.0
Alta Vista Productions,28501,1800000.0
Pennebaker Productions,18647,-1700000.0
The Mirisch Corporation,430,1000000.0
Franton Production,248,2100000.0
Shamley Productions,539,31193052.0
Alpha Productions,966,2905000.0
The Mirisch Corporation,966,2905000.0
Bryna Productions,967,48000000.0
The Mirisch Company,284,22000000.0
United Artists,284,22000000.0
Jerry Lewis Productions,18973,4100000.0
Paramount Pictures,18973,4100000.0
Bill/Phillips,103,26962574.0
Columbia Pictures Corporation,103,26962574.0
Italo/Judeo Productions,103,26962574.0
United Artists,1366,116135147.0
United Artists,7340,32000000.0
Mace Neufeld Productions,794,58122980.0
Twentieth Century Fox Film Corporation,794,58122980.0
Twentieth Century-Fox Productions,794,58122980.0
Metro-Goldwyn-Mayer (MGM),10803,16000000.0
Paramount Pictures,10730,28614445.0
Warner Bros.,891,62100000.0
Wildwood Enterprises,891,62100000.0
Warner Bros.,10649,37236000.0
Universal Pictures,5854,5900000.0
Malpaso Company,10747,28100000.0
Warner Bros.,10747,28100000.0
Paramount Pictures,10518,15209020.0
Metro-Goldwyn-Mayer (MGM),10774,19889877.0
United Artists,10774,19889877.0
Amjo Productions,12268,27833201.0
United Artists,12268,27833201.0
Barwood Films,19610,155000000.0
Warner Bros.,19610,155000000.0
Paramount Pictures,23479,323292.0
Columbia Pictures,137,56306973.0
Skellington Productions Inc.,9479,57634409.0
Tim Burton Animation Company,9479,57634409.0
Tim Burton Productions,9479,57634409.0
Touchstone Pictures,9479,57634409.0
Walt Disney Pictures,9479,57634409.0
Amblin Entertainment,424,299265768.0
Universal Pictures,424,299265768.0
Amblin Entertainment,329,857100000.0
Universal Pictures,329,857100000.0
Silver Pictures,9739,102055768.0
Warner Bros.,9739,102055768.0
Blue Wolf,788,416286195.0
Twentieth Century Fox Film Corporation,788,416286195.0
Warner Bros.,5503,324875760.0
Castle Rock Entertainment,9386,136997168.0
Columbia Pictures Corporation,9386,136997168.0
TriStar Pictures,9800,180678440.0
Alphaville Productions,9571,1093039.0
Gramercy Pictures,9571,1093039.0
Columbia Pictures Corporation,9593,52298489.0
Oak Productions,9593,52298489.0
Malpaso Productions,9559,105130999.0
Warner Bros.,9559,105130999.0
Brooksfilms,8005,15739755.0
Gaumont,8005,15739755.0
Canal+,9350,185000211.0
Carolco Pictures,9350,185000211.0
Cliffhanger Productions,9350,185000211.0
RCS Video,9350,185000211.0
TriStar Pictures,9350,185000211.0
Paramount Pictures,867,76300000.0
Clearwater Holdings Limited,1499,21.0
Golden Harvest Pictures,1499,21.0
New Line Cinema,1499,21.0
Walt Disney,864,140864401.0
TriStar Pictures,858,206799884.0
Cinergi Pictures Entertainment,11969,31505065.0
Hollywood Pictures,11969,31505065.0
Imagine Entertainment,9024,-18853730.0
Universal Studios,9024,-18853730.0
Bregman/Baer Productions,6075,6516012.0
Epic Productions,6075,6516012.0
Universal Pictures,6075,6516012.0
Sidley Wright & Associates,9255,108752825.0
Twentieth Century Fox Film Corporation,9255,108752825.0
August Entertainment,319,-218449.0
Davis-Films,319,-218449.0
Morgan Creek Productions,319,-218449.0
Warner Bros.,319,-218449.0
Allied Filmmakers,9607,-21155093.0
Cinergi Pictures Entertainment,9607,-21155093.0
Hollywood Pictures,9607,-21155093.0
Nintendo,9607,-21155093.0
Walt Disney,9607,-21155093.0
Touchstone Pictures,6279,19319029.0
Warner Bros.,9944,150268056.0
Caravan Pictures,10057,23898845.0
Walt Disney Pictures,10057,23898845.0
Orion Pictures,5550,-11303790.0
Paramount Pictures,1587,19000000.0
Hughes Entertainment,12139,82270765.0
Warner Bros.,12139,82270765.0
Warner Bros. Family Entertainment,12139,82270765.0
Kouf/Bigelow Productions,10909,-6604769.0
Propaganda Films,10909,-6604769.0
HBO Films,1607,-4712102.0
Savoy Pictures,1607,-4712102.0
TriStar Pictures,10440,-2214412.0
Alcor Films,37094,15903593.0
Canal+,37094,15903593.0
Regency Enterprises,37094,15903593.0
Warner Bros.,37094,15903593.0
Davis Entertainment,37233,228248367.0
Mirage Enterprises,37233,228248367.0
Paramount Pictures,37233,228248367.0
George A. Romero Productions,10349,-4388840.0
Orion Pictures,10349,-4388840.0
Walt Disney Pictures,10439,11514713.0
Hell's Kitchen Films,7984,52796862.0
Universal Pictures,7984,52796862.0
Dorset Productions,4722,-12571132.0
Robert H. Solo Productions,4722,-12571132.0
Warner Bros. Pictures,4722,-12571132.0
Alcor Films,1634,133698625.0
Canal Plus,1634,133698625.0
Donner/Shuler-Donner Productions,1634,133698625.0
Regency Enterprises,1634,133698625.0
Warner Bros.,1634,133698625.0
CiBy 2000,713,109700000.0
Jan Chapman Productions,713,109700000.0
New South Wales Film & Television Office,713,109700000.0
The Australian Film Commission,713,109700000.0
Columbia Pictures,35588,-16364380.0
Twentieth Century Fox Film Corporation,9272,27456478.0
Alphaville Films,2019,56189677.0
Renaissance Pictures,2019,56189677.0
Universal Pictures,2019,56189677.0
Columbia Pictures,1245,11737911.0
Merchant Ivory Productions,1245,11737911.0
DC Comics,14919,-382609.0
Warner Bros. Animation,14919,-382609.0
Columbia Pictures,10436,-1744560.0
Paramount Pictures,7305,4733909.0
Touchstone Pictures,7305,4733909.0
New Line Cinema,10285,-2999985.0
Sean S. Cunningham Films,10285,-2999985.0
New Line Cinema,9644,19.0
TriStar Pictures,14534,10750363.0
Northern Lights Entertainment,10438,103243066.0
Universal Pictures,10438,103243066.0
TriStar Pictures,10442,-8414517.0
Costa do Castelo Filmes,2259,-24999994.0
Det Danske Filminstitut,2259,-24999994.0
Eurimages,2259,-24999994.0
Neue Constantin Film,2259,-24999994.0
Spring Creek Productions,2259,-24999994.0
Paramount Pictures,4478,228614059.0
New Line Cinema,9516,24400000.0
Metro-Goldwyn-Mayer (MGM),2149,-16726405.0
PolyGram Filmed Entertainment,10427,-6000000.0
Propaganda Films,10427,-6000000.0
Trimark Pictures,11811,7656940.0
International Traders,46828,-22561969.0
Miramax Films,1689,-30141861.0
Live Entertainment,507,-1081039.0
Columbia Pictures,8291,13515786.0
Corn Cobb Productions,25748,6080986.0
Dimension Films,25748,6080986.0
Fifth Avenue Entertainment,25748,6080986.0
Hollywood Pictures,19931,21861136.0
Morgan Creek Productions,33408,7609396.0
Warner Bros.,33408,7609396.0
Paramount Pictures,15613,-161218.0
20th Century Fox,15797,-2716629.0
New Line Cinema,41759,6974636.0
Roven-Cavallo Entertainment,41759,6974636.0
Universal Pictures,10423,49513743.0
Ozla Productions,28260,-1945793.0
Ang Lee Productions,9261,5933459.0
Good Machine,9261,5933459.0
Walt Disney Pictures,9325,201843612.0
Embassy Pictures Corporation,37247,101397102.0
Lawrence Turman,37247,101397102.0
Columbia Pictures Corporation,12208,29744718.0
Famous Artists Productions,12208,29744718.0
Eon Productions,667,102084787.0
Tatira-Hiller Productions,475,48200000.0
Warner Brothers/Seven Arts,475,48200000.0
Jalem Productions,903,13217773.0
Warner Bros.,903,13217773.0
Warner Bros.,11206,7000000.0
MKH,1654,20300000.0
Metro-Goldwyn-Mayer (MGM),1654,20300000.0
Seven Arts Pictures,1654,20300000.0
"Mirisch Corporation, The",10633,25379978.0
United Artists,10633,25379978.0
Stanley Kramer Productions,1879,52666667.0
APJAC Productions,16081,-9000000.0
Twentieth Century Fox Film Corporation,16081,-9000000.0
Red Lion,3055,45000000.0
Chaplin Film Productions Ltd.,2984,-1500000.0
Universal Pictures,2984,-1500000.0
Danjaq,657,76398765.0
Eon Productions,657,76398765.0
Metro-Goldwyn-Mayer (MGM),657,76398765.0
Alfred J. Hitchcock Productions,571,8903529.0
Universal Pictures,4808,9474588.0
MCL Films S.A.,8095,26635000.0
Twentieth Century Fox Film Corporation,8095,26635000.0
Walwa Films S.A.,8095,26635000.0
The Mirisch Corporation,5925,1000000.0
Allied Artists Pictures,27759,-7000000.0
Samuel Bronston Productions,27759,-7000000.0
Brandywine Productions,679,112560248.0
SLM Production Group,679,112560248.0
Twentieth Century Fox Film Corporation,679,112560248.0
Davis-Panzer Productions,8009,-10100000.0
Thorn EMI Screen Entertainment,8009,-10100000.0
Hemdale Film Corporation,792,132530565.0
Orion Pictures,792,132530565.0
Paramount Pictures,744,341830601.0
Paramount Pictures,9377,64136369.0
Columbia Pictures,235,44287000.0
Brooksfilms,9426,45629159.0
SLM Production Group,9426,45629159.0
Galactic Films,10068,-10264078.0
Jonesfilm,10068,-10264078.0
Producers Sales Organization (PSO),10068,-10264078.0
Triple Ajaxxx,10068,-10264078.0
Silver Screen Partners,9994,68424789.0
Walt Disney Pictures,9994,68424789.0
Accent Films,11483,-38358175.0
Carthago Films S.a.r.l.,11483,-38358175.0
Cominco,11483,-38358175.0
De Laurentiis Entertainment Group (DEG),793,2551228.0
Paramount Pictures,168,109000000.0
Universal Pictures,10658,962774.0
TAFT Entertainment Pictures,6978,-14000000.0
Twentieth Century Fox Film Corporation,6978,-14000000.0
Silver Screen Partners,11873,38493982.0
Touchstone Pictures,11873,38493982.0
Cristaldifilm,192,57200000.0
Les Films Ariane,192,57200000.0
RAI Radiotelevisione Italiana,192,57200000.0
Zweites Deutsches Fernsehen (ZDF),192,57200000.0
Henson Associates (HA),13597,-12270083.0
"Jim Henson Company, The",13597,-12270083.0
Lucasfilm,13597,-12270083.0
TriStar Pictures,13597,-12270083.0
Columbia Pictures Corporation,8856,115103866.0
Delphi V Productions,8856,115103866.0
De Laurentiis Entertainment Group,2099,7709459.0
Famous Films (II),2099,7709459.0
International Film Corporation,2099,7709459.0
Paramount Pictures,9671,323203506.0
Rimfire Films,9671,323203506.0
Jay Weston Productions,10015,27724017.0
Malpaso Productions,10015,27724017.0
Paramount Pictures,10136,54817939.0
Metro-Goldwyn-Mayer (MGM),11133,21996665.0
Amblin Entertainment,10466,44999651.0
